doc_id,model,mode,lang,question,answer,human_slot,human_keep,human_faith,human_quality,human_linguistic,human_composite,human_reason,claude_slot,claude_keep,claude_faith,claude_quality,claude_linguistic,claude_composite,claude_reason,gpt_slot,gpt_keep,gpt_faith,gpt_quality,gpt_linguistic,gpt_composite,gpt_reason,n_keep_votes,majority_keep
MX-2025009131-A,gpt-5.4-mini,technical,zh,用于把腔体加压到高压的流体是什么？,超临界流体,Q2,yes,5.0,4.0,5,4.67,,Q4,no,5.0,3.5,4,4.17,Faithful and fluent but too generic ('what fluid pressurizes the chamber') with no domain anchor.,Q5,no,5.0,3.5,3,3.83,答案忠实且问题只涉及一个事实，但“把腔体加压到高压”略显生硬和重复，且缺少泡沫、高压釜或聚合物等区分性信息。,1,no
MX-2025009131-A,grok-4.3,technical,zh,维持升高压力是为了什么？,to infuse the supercritical fluid into the polymer,Q3,yes,5.0,4.5,2,3.83,,Q2,no,5.0,2.75,4,3.92,"Answer is grounded, but 'why maintain elevated pressure' is context-free and arbitrarily generic as a retrieval query.",Q6,no,5.0,3.5,5,4.5,答案准确说明维持升高压力是为了使超临界流体渗入聚合物，但问题脱离泡沫制造语境后过于宽泛，检索区分度不足。,1,no
MX-2025009131-A,qwen3.6-35b-a3b,technical,zh,为升高腔室或型腔压力使用的是何种流体？,超临界流体,Q1,yes,5.0,4.5,5,4.83,,Q3,no,5.0,3.5,4,4.17,"Correct answer and decent paraphrase, but lacks the foam/polymer context needed to narrow to this document.",Q1,yes,5.0,4.0,4,4.33,答案准确对应原文中的超临界流体，问题简洁且只问一个事实，但未提及柔性泡沫或高压釜，检索特异性一般。,2,yes
MX-2025009131-A,sonnet-4.6,technical,zh,生产柔性泡沫时，用什么流体对高压釜腔室或模具腔体加压？,supercritical fluid,Q5,yes,5.0,5.0,2,4.0,,Q6,yes,5.0,4.0,5,4.67,"Faithful and natural, with flexible-foam and autoclave/mold context that narrows the query; near-duplicate of Q5.",Q4,yes,5.0,4.75,5,4.92,该问题自然、具体并包含足够的工艺检索线索，且答案“supercritical fluid”与原文完全一致。,3,yes
MX-2025009666-A,gemini-3.5-flash,technical,en,Where are the gas outlets located on the dump tank vessel?,at a top of the vessel,Q4,yes,5.0,5.0,5,5.0,,Q4,yes,5.0,4.0,5,4.67,"Shortest, cleanest variant of the gas-outlet question, faithful and focused, though still a generic equipment detail with limited retrieval power.",Q4,yes,5.0,4.0,5,4.67,"This is a faithful and focused equipment-location query, though it uses much of the passage's original terminology.",3,yes
MX-2025009666-A,gpt-5-mini,technical,en,Where are the one or more gas outlets located on the dump tank vessel?,at a top of the vessel,Q1,yes,5.0,5.0,5,5.0,,Q1,yes,5.0,3.5,4,4.17,"Answer is directly extracted and focused, though the phrasing borrows claim language ('one or more gas outlets') and targets a generic dump-tank detail rather than the metallocene catalyst subject of the patent.",Q2,yes,5.0,4.0,5,4.67,"The location is extracted exactly and the question is focused and specific, although its wording closely mirrors the source.",3,yes
MX-2025009666-A,gpt-5.4-mini,technical,en,Where is the fluid outlet located in the dump tank?,at a bottom of the vessel,Q5,yes,5.0,4.5,5,4.83,,Q6,yes,5.0,3.75,5,4.58,"Faithful and search-like, but the most generic of the fluid-outlet variants; 'bottom of the vessel' is a near-trivial answer that would match many dump-tank descriptions.",Q5,yes,5.0,4.0,5,4.67,"The answer is fully grounded and the question is economical and fluent, although identifying only the dump tank makes it slightly less document-specific.",3,yes
MX-2025009666-A,grok-4.3,technical,en,What solvent is used to form the metallocene solution?,hydrocarbon solvent,Q6,yes,5.0,5.0,5,5.0,,Q5,yes,5.0,4.0,5,4.67,"The only question targeting the patent's actual subject (metallocene catalyst preparation); answer 'hydrocarbon solvent' is directly supported, though the fact is fairly generic across metallocene patents.",Q1,yes,5.0,4.25,5,4.75,"The answer is directly supported, concise, and the fluent question targets one clearly identifiable component of the metallocene-solution preparation.",3,yes
MX-2025009666-A,qwen3.6-35b-a3b,technical,en,Where is the fluid outlet positioned in the dump tank vessel?,at a bottom of the vessel,Q2,yes,5.0,5.0,5,5.0,,Q2,yes,5.0,3.75,5,4.58,"Faithful, concise, single-fact question with light paraphrase ('positioned'), but the dump-tank fluid outlet is a generic detail that would match many reactor patents.",Q3,yes,5.0,4.25,5,4.75,"The answer exactly matches the passage, while the concise, fluent question asks for a single well-defined equipment detail.",3,yes
MX-2025009666-A,sonnet-4.6,technical,en,Where is the fluid outlet located on the dump tank vessel used to receive reactor product?,at a bottom of the vessel,Q3,yes,5.0,5.0,5,5.0,,Q3,yes,5.0,3.5,4,4.17,Faithful and correctly answered; adding 'used to receive reactor product' slightly aids specificity but makes it wordier and less search-like.,Q6,yes,5.0,4.0,4,4.33,"The added reactor-product context makes the query highly specific and the answer is exact, but the wording is somewhat cumbersome and source-like.",3,yes
MX-2025010190-A,gemini-3.5-flash,technical,en,What encodes the recombinant polypeptides with a nutritionally complete amino acid profile?,polynucleotides,Q1,yes,5.0,5.0,5,5.0,,Q6,yes,5.0,3.75,5,4.58,"Faithful and the 'nutritionally complete amino acid profile' qualifier adds specificity, though the answer 'polynucleotides' is somewhat trivial.",Q4,yes,5.0,4.5,5,4.83,"The question accurately links the encoding polynucleotides to the nutritionally complete recombinant polypeptides and is specific, concise, and focused.",3,yes
MX-2025010190-A,gpt-5-mini,technical,en,What amino acid profile does the recombinant polypeptide have?,a nutritionally complete amino acid profile,Q6,yes,5.0,4.5,5,4.83,,Q1,no,5.0,3.25,5,4.42,"Answer is exact, but 'recombinant polypeptide' with 'amino acid profile' is generic and the question gives little to distinguish this patent from many others.",Q6,yes,5.0,3.75,5,4.58,"The question is accurate, concise, and single-focused, although it provides less document-specific context and closely echoes the passage.",2,yes
MX-2025010190-A,gpt-5.4-mini,technical,en,What do the polynucleotides encode?,the recombinant polypeptides,Q4,yes,5.0,4.0,5,4.67,,Q2,no,5.0,2.75,5,4.25,Trivially true of almost any biotech patent; the question cannot narrow to this document at all.,Q3,no,5.0,3.0,5,4.33,"Although the answer is fully supported, the query is too generic to distinguish this patent from numerous unrelated documents about polynucleotides.",1,no
MX-2025010190-A,grok-4.3,technical,en,What forms of polypeptide are suitable to provide a nutritionally complete amino acid profile when provided in a nutritional composition?,a recombinant polypeptide and variants and truncates thereof,Q5,yes,5.0,5.0,5,5.0,,Q5,no,5.0,3.0,4,4.0,"Answer is verbatim-supported and the query is specific, but the question is lifted almost word-for-word from the abstract and reads as a sentence, not a search query.",Q5,yes,5.0,3.75,4,4.25,"The answer is directly extracted and highly specific, but the question is somewhat cumbersome and reproduces much of the source phrasing.",2,yes
MX-2025010190-A,qwen3.6-35b-a3b,technical,en,What type of amino acid profile characterizes the recombinant polypeptide in the nutritional composition?,nutritionally complete amino acid profile,Q3,yes,5.0,5.0,5,5.0,,Q3,yes,5.0,3.75,5,4.58,"Faithful, single-fact, and mentioning 'nutritional composition' plus 'recombinant polypeptide' gives moderate discriminative power.",Q2,yes,5.0,4.25,5,4.75,"This is a clear, focused paraphrase whose concise answer is explicitly stated in the passage.",3,yes
MX-2025010190-A,sonnet-4.6,technical,en,What type of amino acid profile does the recombinant polypeptide in the nutritional composition provide?,a nutritionally complete amino acid profile,Q2,yes,5.0,5.0,5,5.0,,Q4,yes,5.0,3.5,5,4.5,"Near-duplicate of Q3 but equally faithful and focused, with enough context to point toward this patent.",Q1,yes,5.0,4.0,5,4.67,"The answer is directly supported and the question is fluent and focused, though its wording closely tracks the title and abstract.",3,yes
WO-2022005333-A1,gemini-3.5-flash,semantic,en,How can chemical processors salvage low-demand refinery byproducts containing olefins for fuel synthesis?,"produce gasolines using low-demand olefin-containing fractions, such as dry gas from catalytic cracking, a propane-propylene fraction or a butane-butylene fraction",Q4,no,3.67,4.0,5,4.22,,Q6,no,5.0,3.25,4,4.08,"Grounded answer, but 'How can chemical processors salvage ... for fuel synthesis' is stilted and unlike a real search query, and retains 'low-demand' and 'olefins' from the passage.",Q2,yes,5.0,4.0,5,4.67,"This fluent and well-paraphrased resource-valorization query has an exact supporting span, though its lack of named feedstocks makes it only moderately distinctive.",1,no
WO-2022005333-A1,gpt-5-mini,semantic,en,How can low-value olefin-rich feeds like dry catalytic cracking gas or propane‑propylene cuts be converted into gasoline in this process?,"The method makes it possible to produce gasolines using low-demand olefin-containing fractions, such as dry gas from catalytic cracking, a propane-propylene fraction or a butane-butylene fraction,",Q1,no,3.67,4.0,5,4.22,,Q2,yes,4.67,3.75,4,4.14,"Well grounded and conceptually framed, but the question names the specific feeds from the passage (lower lexical distance) and the trailing 'in this process' plus a dangling comma in the answer are minor blemishes.",Q3,no,5.0,3.5,5,4.5,"Although fully supported and specific, the query closely mirrors the source vocabulary, depends on the vague phrase “this process,” and receives a largely circular answer.",1,no
WO-2022005333-A1,gpt-5.4-mini,semantic,en,How can low-value olefin-rich byproduct streams be converted into gasoline with higher octane and yield?,"The method makes it possible to produce gasolines using low-demand olefin-containing fractions, such as dry gas from catalytic cracking, a propane-propylene fraction or a butane-butylene fraction, and to increase the octane rating of the product to 95-98 at a product yield of more than 70 wt%, while also reducing the diesel fraction content to less than 2 wt%",Q6,no,3.67,4.0,5,4.22,,Q5,yes,5.0,4.25,5,4.75,"Fully paraphrased, concept-level question with an exact multi-benefit answer span including all numbers; generic enough that it could match other olefin-to-gasoline documents.",Q6,yes,4.67,4.0,5,4.56,"The question captures the passage’s combined feedstock-valorization and performance concept with exact figures, although the answer adds an unrequested diesel-content result.",2,yes
WO-2022005333-A1,grok-4.3,semantic,en,How can low-demand refinery gases like catalytic cracking dry gas be upgraded into gasoline?,"produce gasolines using low-demand olefin-containing fractions, such as dry gas from catalytic cracking, a propane-propylene fraction or a butane-butylene fraction",Q5,no,3.67,4.0,5,4.22,,Q3,yes,5.0,4.0,5,4.67,"Natural, concise 'how can X be upgraded' query with an exact answer span; lexical distance is moderate since 'low-demand' and 'catalytic cracking dry gas' echo the passage.",Q5,yes,5.0,4.25,5,4.75,"The concise query naturally frames upgrading catalytic-cracking gas as a resource-use concept, and its answer is a precise source span despite moderate vocabulary overlap.",2,yes
WO-2022005333-A1,qwen3.6-35b-a3b,semantic,en,Which unutilized refinery byproduct streams are suitable for conversion into high-quality automotive fuel?,"low-demand olefin-containing fractions, such as dry gas from catalytic cracking, a propane-propylene fraction or a butane-butylene fraction",Q3,yes,5.0,4.5,5,4.83,,Q1,yes,5.0,3.75,5,4.58,"Answer is an exact span; question is strongly paraphrased ('unutilized refinery byproduct', 'automotive fuel') though it asks for a list of facts rather than a concept and 'high-quality' is a slight gloss.",Q4,no,5.0,3.25,5,4.42,"The extracted list is exact and the wording is strongly paraphrased, but the question seeks a simple factual enumeration and is too generic to distinguish this document reliably.",2,yes
WO-2022005333-A1,sonnet-4.6,semantic,en,How can low-value refinery off-gases like propane-propylene or butane-butylene cuts be converted into high-octane gasoline?,"The method makes it possible to produce gasolines using low-demand olefin-containing fractions, such as dry gas from catalytic cracking, a propane-propylene fraction or a butane-butylene fraction, and to increase the octane rating of the product to 95-98 at a product yield of more than 70 wt%",Q2,no,3.67,4.0,5,4.22,,Q4,yes,5.0,4.25,5,4.75,"Answer span exactly reproduces the 95-98 and >70 wt% figures; 'high-octane gasoline' plus the named cuts make it highly retrievable, though calling propane-propylene cuts 'off-gases' is a slight terminological stretch.",Q1,yes,4.67,4.5,5,4.72,"The answer is directly grounded and numerically exact, while the query offers a natural, specific conceptual framing despite including yield information beyond the main request.",2,yes
WO-2023149795-A1,gemini-3.5-flash,technical,en,What chemical is used as a protein synthesis stimulator in the second nutrient medium?,zinc acetate,Q4,yes,5.0,4.5,5,4.83,,Q5,yes,5.0,3.5,5,4.5,"Faithful and slightly reworded ('what chemical is used as'), but still the same lifted key terms and the same fact as Q1–Q3 and Q6.",Q5,yes,5.0,4.75,5,4.92,"The question provides a concise and natural paraphrase of the relevant fact, and zinc acetate is fully supported as the requested chemical.",3,yes
WO-2023149795-A1,gpt-5-mini,technical,en,Which protein synthesis stimulator is included in the second nutrient medium?,zinc acetate,Q1,yes,5.0,4.5,5,4.83,,Q1,yes,5.0,3.5,5,4.5,"Correct and single-fact, but reuses the passage's own wording ('protein synthesis stimulator', 'second nutrient medium') and is generic enough to match other insect-rearing documents.",Q3,yes,5.0,4.25,5,4.75,"This is a grammatical, single-fact query whose answer is directly stated, although it uses much of the passage's original phrasing.",3,yes
WO-2023149795-A1,gpt-5.4-mini,technical,en,What protein synthesis stimulator is added to the second nutrient medium?,zinc acetate,Q3,yes,5.0,4.5,5,4.83,,Q2,yes,5.0,3.5,5,4.5,Near-identical to Q1 and Q3; accurate answer but lifted phrasing and moderate specificity.,Q1,yes,5.0,4.5,5,4.83,"The question is fluent, focused, and directly supported by the passage, with zinc acetate precisely identified as the second medium's protein synthesis stimulator.",3,yes
WO-2023149795-A1,grok-4.3,technical,en,What protein synthesis stimulator is included in the second nutrient medium?,zinc acetate,Q2,yes,5.0,4.5,5,4.83,,Q3,yes,5.0,3.5,5,4.5,Essentially a duplicate of Q1 with 'What' for 'Which'; faithful but keyword-lifted and only moderately discriminative.,Q2,yes,5.0,4.25,5,4.75,"The answer is exactly grounded and the query is clear and focused, though its wording closely mirrors the source.",3,yes
WO-2023149795-A1,qwen3.6-35b-a3b,technical,en,At what temperature are the lyophilized larvae re-ground?,-55°C,Q5,yes,5.0,5.0,5,5.0,,Q4,yes,5.0,4.0,5,4.67,"The only question targeting a different fact; the -55°C re-grinding temperature is exactly reproduced, the phrasing is condensed, and lyophilized-larvae re-grinding is fairly distinctive.",Q6,yes,5.0,4.75,5,4.92,"The query asks one specific processing fact, and the answer reproduces the stated re-grinding temperature of -55°C exactly.",3,yes
WO-2023149795-A1,sonnet-4.6,technical,en,What protein synthesis stimulator is added to the second nutrient medium for insect larval cultivation?,zinc acetate,Q6,yes,5.0,5.0,5,5.0,,Q6,yes,5.0,3.75,5,4.58,"Adding 'for insect larval cultivation' improves discriminability over the other zinc-acetate variants, though the core wording remains lifted from the abstract.",Q4,yes,5.0,4.75,5,4.92,The added cultivation context makes the focused query more document-specific while retaining a fully supported and precise answer.,3,yes
WO-2025054647-A1,gemini-3.5-flash,semantic,es,¿Cómo se resuelven las tensiones mecánicas por dilatación y se asegura la permeabilidad al gas en acumuladores térmicos que operan en condiciones térmicas extremas?,"la matriz presenta un coeficiente de difusión de gas para el gas de 2.25*10 -9 m 2 /s a 4.25*10 -9 m 2 /s en un rango de temperatura de -30°C a 300°C, y una expansión máxima ε en el rango de la ley de Hooke de 25% a 300%",Q5,no,3.33,4.0,5,4.11,,Q3,yes,4.67,4.5,5,4.72,"Strong conceptual paraphrase with little keyword overlap; the 'how is it solved' framing slightly overreaches what the span states, but the answer still matches the passage exactly.",Q6,no,4.0,4.25,5,4.42,"La formulación tiene buena distancia léxica y plantea un problema conceptual, pero el pasaje solo especifica propiedades de la matriz y no explica cómo se resuelven tensiones ni cómo se asegura la permeabilidad.",1,no
WO-2025054647-A1,gpt-5-mini,semantic,es,¿Qué diseño estructural integra el material termochímico y qué propiedades de difusión y deformación especifica la matriz?,"el medio de almacenamiento termochímico incorporado en una matriz; la matriz tiene un coeficiente de difusión de gas para el gas de 2.25*10 -9 m 2 /s a 4.25*10 -9 m 2 /s en un intervalo de temperatura de -30°C a 300°C, y una expansión máxima ε en el rango de la ley de Hooke de 25% a 300%; el medio de almacenamiento termochímico está distribuido sustancialmente de forma homogénea en la matriz.",Q2,yes,5.0,4.75,5,4.92,,Q1,no,4.67,3.25,3,3.64,Answer is faithful but the question is a two-part compound with the misspelling 'termochímico' and reads more like a summary prompt than a retrieval query.,Q3,yes,5.0,3.5,4,4.17,"La pregunta es específica y recuperable, y su respuesta cubre fielmente la incorporación, la distribución homogénea y las propiedades cuantitativas de la matriz, aunque permanece bastante próxima al texto fuente.",2,yes
WO-2025054647-A1,gpt-5.4-mini,semantic,es,¿Qué características debe tener la matriz para funcionar bien en un sistema de almacenamiento térmico de este tipo?,"la matriz presentando un coeficiente de difusión de gas para el gas de 2,25*10 -9 m 2 /s a 4,25*10 -9 m 2 /s en una plage de temperatura de -30 °C a 300 °C, y una expansión máxima ε en la plage de ley de Hooke de 25 % a 300 %",Q1,yes,4.33,4.75,5,4.69,,Q4,no,5.0,2.75,4,3.92,"Question is too generic ('de este tipo') to distinguish this passage, and the answer is a sloppy translation leaving French 'plage' untranslated.",Q4,no,5.0,2.75,4,3.92,"La respuesta está respaldada y conserva las cifras, pero la referencia vaga a «un sistema de este tipo» hace que la consulta sea poco autónoma y escasamente discriminativa.",1,no
WO-2025054647-A1,grok-4.3,semantic,es,¿Qué propiedades de transporte de gas y de estabilidad mecánica debe poseer la estructura soporte para que un material termquímico funcione correctamente en un amplio margen de temperaturas?,"la matriz tiene un coeficiente de difusión de gas para el gas de 2,25*10-9 m2/s a 4,25*10-9 m2/s en un rango de temperatura de -30°C a 300°C, y una expansión máxima ε en el rango de la ley de Hooke de 25% a 300%",Q3,yes,4.33,4.75,4,4.36,,Q6,yes,5.0,4.0,4,4.33,Well-framed conceptual query with faithful numerical answer; only flaw is the typo 'termquímico'.,Q5,yes,5.0,4.0,3,4.0,"La consulta ofrece una buena reformulación conceptual de las propiedades de transporte y estabilidad, con una respuesta exacta, aunque contiene la errata «termquímico».",3,yes
WO-2025054647-A1,qwen3.6-35b-a3b,semantic,es,¿Qué parámetros de permeabilidad y dilatación estructural debe cumplir el material soporte para garantizar un funcionamiento estable en acumuladores de calor químico?,"la matriz tiene un coeficiente de difusión de gas para el gas de 2.25*10 -9 m 2 /s to 4.25*10 -9 m 2 /s en un rango de temperatura de -30°C to 300°C, y una expansión máxima ε en el rango de la ley de Hooke de 25% to 300%",Q6,yes,4.33,4.25,4,4.19,,Q5,yes,5.0,4.25,5,4.75,"Good paraphrase (permeabilidad, material soporte, acumuladores de calor químico) with an exact answer, despite stray English 'to' in the answer ranges.",Q2,no,4.33,4.0,4,4.11,"Aunque las cifras son exactas y la consulta resulta plausible, equipara de manera imprecisa el coeficiente de difusión con la permeabilidad y afirma una garantía de estabilidad no expresada en el pasaje.",2,yes
WO-2025054647-A1,sonnet-4.6,semantic,es,¿Qué propiedades mecánicas y de transporte debe reunir una matriz que aloje un medio de almacenamiento termoquímico para funcionar de forma estable en un amplio rango térmico?,"die Matrix einen Gasdiffusionskoeffizient für das Gas von 2,25*10-9 m2/s bis 4,25*10-9 m2/s in einem Temperaturbereich von -30°C bis 300°C, und eine maximale Dehnung ε im Hooke'schen Bereich von 25% bis 300% aufweist",Q4,yes,4.33,4.75,3,4.03,,Q2,yes,5.0,4.0,5,4.67,"Well-paraphrased conceptual Spanish query with an exact German answer span, though the answer being in a different language from the question is a minor oddity.",Q1,yes,5.0,4.0,5,4.67,"La pregunta reformula con fluidez las propiedades mecánicas y de transporte de la matriz, y la respuesta reproduce fielmente todos los valores y rangos pertinentes.",3,yes
WO-2025177605-A1,gemini-3.5-flash,technical,fr,Quelle méthode de soudage est utilisée pour assembler le matériau de base de la cornue ?,soudage au plasma,Q4,yes,5.0,5.0,5,5.0,,Q6,yes,5.0,4.25,5,4.75,"Well paraphrased ('assembler'), anchored on the retort, single fact, correctly answered.",Q6,yes,5.0,4.75,5,4.92,"Cette paraphrase naturelle et concise cible une seule caractéristique technique, avec une réponse directement confirmée par le procédé décrit.",3,yes
WO-2025177605-A1,gpt-5-mini,technical,fr,Quel pourcentage d'Al contient l'alliage à base de Ni ?,"2,0% en poids ou plus d'Al",Q5,yes,4.67,4.75,5,4.81,,Q1,no,5.0,3.0,5,4.33,"Answer is exact, but the question lacks any retort/welding context and 'Ni-based alloy with Al' matches many patents; also asks for 'what percentage' while the answer is a minimum threshold.",Q3,no,5.0,3.75,4,4.25,"Bien que la réponse soit exacte, la formulation demande un pourcentage apparemment fixe sans préciser qu’il s’agit d’une teneur minimale, ce qui la rend potentiellement trompeuse.",1,no
WO-2025177605-A1,gpt-5.4-mini,technical,fr,Quel type de soudage est utilisé pour joindre la partie de jonction du matériau de base ?,soudage au plasma,Q3,yes,5.0,5.0,5,5.0,,Q5,no,5.0,3.0,5,4.33,"Answer correct but the question lifts 'partie de jonction du matériau de base' verbatim and omits 'cornue', making it generic to any welding patent.",Q5,no,5.0,3.5,3,3.83,"La réponse est fidèle, mais l’expression « joindre la partie de jonction » est redondante et maladroite, et la formulation reprend de près celle du passage.",1,no
WO-2025177605-A1,grok-4.3,technical,fr,Quelle est la teneur minimale en Al de l'alliage à base de Ni ?,"2,0% en poids ou plus d'Al",Q6,yes,5.0,5.0,5,5.0,,Q3,no,5.0,3.5,5,4.5,"Correctly framed as a minimum, but no mention of retort or welding so it would match arbitrary Ni-Al alloy documents.",Q1,yes,5.0,4.0,5,4.67,"La réponse reproduit exactement le seuil minimal d’aluminium, et la question est claire et ciblée, quoique peu spécifique à la cornue concernée.",2,yes
WO-2025177605-A1,qwen3.6-35b-a3b,technical,fr,Quelle méthode de soudage est employée pour la fabrication de la cornue ?,soudage au plasma,Q1,yes,5.0,5.0,5,5.0,,Q2,yes,5.0,4.25,5,4.75,"Concise, well paraphrased, anchored on 'cornue' which narrows retrieval, and the answer is directly in the passage.",Q4,yes,5.0,4.5,5,4.83,La question demande clairement une seule méthode de soudage et la réponse « soudage au plasma » est directement étayée par le passage.,3,yes
WO-2025177605-A1,sonnet-4.6,technical,fr,Quelle est la teneur minimale en Ni requise dans l'alliage à base de Ni utilisé pour le matériau de base d'une cornue ?,"90,0% en poids ou plus de Ni",Q2,yes,5.0,5.0,5,5.0,,Q4,yes,5.0,4.25,5,4.75,"Accurate and highly specific (Ni minimum, base material, retort), though somewhat long for a search-bar query.",Q2,yes,5.0,4.5,5,4.83,"La teneur minimale de 90,0 % en poids de Ni est fidèlement restituée dans une question précise qui identifie le matériau de base de la cornue.",3,yes
WO-2025187661-A8,gemini-3.5-flash,semantic,es,¿Cómo se puede resolver el reto de la aparición de imperfecciones físicas o rebabas en polímeros de ingeniería cuando se someten a procesos de recuperación y reprocesamiento?,"una composición de resina de poly(arylene sulfide) que, durante el reciclaje, puede evitar la formación de rebabas",Q3,yes,4.0,4.5,5,4.5,,Q1,yes,5.0,4.0,4,4.33,"Answer is a faithful translation of the abstract's core claim; the question is strongly paraphrased (engineering polymers, recovery/reprocessing) but somewhat long and generic, so retrievability is only moderate.",Q5,yes,4.67,4.0,5,4.56,"La formulación conceptual y alejada del léxico fuente sigue siendo coherente con la solución basada en una composición de poli(sulfuro de arileno), aunque resulta algo amplia.",3,yes
WO-2025187661-A8,gpt-5-mini,semantic,es,¿Qué defecto durante el reprocesado en planta pretende evitar esta composición de resina?,puede ser inhibida de formar rebabas durante el reciclaje.,Q2,yes,5.0,4.75,5,4.92,,Q6,no,5.0,3.0,4,4.0,"'Esta composición de resina' presupposes the document is already in hand, so as a standalone retrieval query it is too vague to find this passage among others.",Q4,no,5.0,2.5,5,4.17,"La respuesta identifica correctamente las rebabas, pero la consulta es deíctica, poco distinguible fuera de contexto y pide un dato simple en vez de un concepto.",1,no
WO-2025187661-A8,gpt-5.4-mini,semantic,es,¿Cómo se puede evitar que una resina de poly(arylene sulfide) reciclada genere rebabas?,"que, durante el reciclaje, puede ser impedida de formar burrs",Q5,yes,4.33,4.25,3,3.86,,Q4,no,4.67,3.5,4,4.06,"Question is fine but the answer is a dangling, half-translated fragment ('puede ser impedida de formar burrs') that mixes languages and does not stand on its own.",Q3,no,4.67,4.0,4,4.22,"Es recuperable y está respaldada, pero la respuesta es circular, no ofrece la composición y mezcla innecesariamente español e inglés.",1,no
WO-2025187661-A8,grok-4.3,semantic,es,¿Cómo se puede evitar la formación de rebabas durante el reciclaje de resinas de poly(arylene sulfide)?,"una composición de resina de poly(arylene sulfide) que, durante el reciclaje, puede ser inhibida de formar rebabas",Q4,yes,4.33,4.25,5,4.53,,Q3,yes,5.0,3.5,4,4.17,"Clear, natural query and grounded answer, but it largely reuses the passage's own vocabulary (rebabas, reciclaje, poly(arylene sulfide)) and is closer to a fact lookup than a concept.",Q1,no,4.67,4.0,4,4.22,"La pregunta es específica y fiel al pasaje, pero la respuesta repite que la composición evita las rebabas sin explicar cómo lo consigue.",2,yes
WO-2025187661-A8,qwen3.6-35b-a3b,semantic,es,¿Qué enfoque se propone para prevenir la aparición de rebabas o exudaciones al reprocesar polímeros de cadena aromática con enlaces de azufre?,can be inhibited from forming burrs,Q1,no,3.33,3.75,5,4.03,,Q2,no,4.67,3.75,3,3.81,"The answer is an untranslated English fragment that does not actually name the approach asked for, and 'exudaciones' introduces a defect not in the passage.",Q2,no,4.0,4.5,5,4.5,"Aunque está muy bien parafraseada, introduce «exudaciones» y la respuesta solo enuncia el efecto inhibidor, no el enfoque solicitado.",0,no
WO-2025187661-A8,sonnet-4.6,semantic,es,¿Cómo se puede evitar la formación de rebabas durante el reciclado de resinas termoplásticas de alto rendimiento?,"La composición de resina de poly(arylene sulfide) (X) para materiales de reciclaje comprende (A) 100 partes en masa de una resina de poly(arylene sulfide) lineal con grupo carboxy y (B) 0,3-10 partes en masa de un compuesto alkoxysilane.",Q6,yes,4.33,4.75,4,4.36,,Q5,yes,5.0,3.75,5,4.58,Well-paraphrased question (high-performance thermoplastics) with an answer that reproduces the composition and 0.3-10 parts range exactly; generalisation slightly weakens retrievability.,Q6,yes,5.0,4.5,5,4.83,"La consulta plantea naturalmente el problema y la respuesta aporta la formulación completa respaldada por el pasaje, con cantidades y rango exactos.",3,yes
WO-2025202347-A1,gemini-3.5-flash,semantic,de,"Welche klinischen Folgeerscheinungen einer Bindehautreizung, die weder auf Allergene noch auf Viren zurückzuführen ist, lassen sich behandeln?","Spätkomplikationen einer nicht-viralen und nicht-allergischen Konjunktivitis, ausgewählt aus der Gruppe bestehend aus Hornhauttrübungen, subepithelialen Infiltraten und der Bildung von okulären Pseudomembranen",Q5,yes,5.0,5.0,5,5.0,,Q3,yes,5.0,4.0,5,4.67,"Well-paraphrased (Bindehautreizung, Folgeerscheinungen) and accurately answered with the late-complication list, though it omits iota-carrageenan so retrievability is slightly weaker.",Q5,yes,5.0,4.0,5,4.67,"Die konzeptionell paraphrasierte Frage ist gut auffindbar und wird durch die vollständige, quellengetreue Liste der Spätkomplikationen beantwortet, auch wenn „Bindehautreizung“ weniger präzise als „Konjunktivitis“ ist.",3,yes
WO-2025202347-A1,gpt-5-mini,semantic,de,Welche konkreten Augenzustände und Spätkomplikationen können mit einer iota-carrageenan-haltigen Formulierung behandelt werden?,"die klinisch relevanten Augenleiden sind ausgewählt aus der Gruppe bestehend aus erhöhter Augeninnendruck, nicht-allergischer und nicht-viraler Konjunktivitis, Reizungen verursacht durch luftgetragene Partikel außer Allergenen, und späte Komplikationen dieser Konjunktivitis, bestehend aus Kornea-Opazitäten, subepithelialen Infiltraten und Bildung von okulären Pseudomembranen.",Q6,yes,5.0,5.0,4,4.67,,Q1,yes,5.0,3.5,4,4.17,"Answer faithfully reproduces the full condition list; question is a bit list-enumerating but specific enough to retrieve this patent, with minor grammatical slips in the answer (erhöhter Augeninnendruck case).",Q6,yes,5.0,3.5,5,4.5,"Die Antwort reproduziert den gesamten gestützten Behandlungsumfang korrekt und ist sehr dokumentenspezifisch, wenngleich die Frage eher eine Faktenliste verlangt und lexikalisch eng an der Quelle bleibt.",3,yes
